id	es	en	fr
song-064	El horizonte marítimo sirve como lugar de partida, pérdida e imaginación. Milton Nascimento une una experiencia íntima con la memoria colectiva de Minas Gerais, haciendo que el viaje permanezca ligado a quienes se quedan.	The maritime horizon becomes a place of departure, loss and imagination. Milton Nascimento joins intimate experience to the collective memory of Minas Gerais, keeping travel connected to those who remain behind.	L’horizon maritime devient lieu de départ, de perte et d’imagination. Milton Nascimento relie l’expérience intime à la mémoire collective du Minas Gerais, maintenant le voyage attaché à ceux qui restent.
song-065	La libertad se entiende como movimiento compartido, curiosidad y disponibilidad para cambiar de dirección. Novos Baianos hacen de la convivencia una forma musical, donde la identidad se construye en el encuentro y no en la pureza.	Freedom is understood as shared movement, curiosity and a willingness to change direction. Novos Baianos make coexistence into a musical form where identity is built through encounter rather than purity.	La liberté s’entend comme mouvement partagé, curiosité et disponibilité au changement de direction. Novos Baianos font de la coexistence une forme musicale où l’identité se construit dans la rencontre plutôt que dans la pureté.
song-023	La petición más educada encierra una amenaza que ninguna cortesía puede disimular. Dolly Parton hace de los celos una confesión sin villanos simples, concediendo humanidad tanto a quien suplica como a la mujer imaginada frente a ella.	The most courteous request contains a threat no politeness can disguise. Dolly Parton turns jealousy into a confession without simple villains, granting humanity both to the person pleading and the imagined woman before her.	La demande la plus polie contient une menace qu’aucune courtoisie ne peut dissimuler. Dolly Parton fait de la jalousie une confession sans méchants faciles, accordant une humanité à celle qui supplie comme à la femme imaginée face à elle.
song-066	Una escena nocturna y aparentemente menor contiene preguntas sobre juventud, muerte y pertenencia. Pescado Rabioso observa ese territorio con una mezcla de ironía y desamparo que impide convertir la oscuridad en simple pose.	A nocturnal and seemingly minor scene contains questions of youth, death and belonging. Pescado Rabioso observes that territory through a mixture of irony and abandonment that keeps darkness from becoming a mere pose.	Une scène nocturne apparemment mineure contient des questions de jeunesse, de mort et d’appartenance. Pescado Rabioso observe ce territoire avec un mélange d’ironie et d’abandon qui empêche l’obscurité de devenir simple posture.
song-067	La conversación entre dos voces convierte el paso de las estaciones en una reflexión sobre la vida compartida. Elis Regina y Tom Jobim encuentran profundidad en imágenes cotidianas, sin imponer una jerarquía entre lo fugaz y lo permanente.	A conversation between two voices turns changing seasons into a reflection on shared life. Elis Regina and Tom Jobim find depth in everyday images without imposing a hierarchy between the fleeting and the permanent.	La conversation entre deux voix transforme le passage des saisons en réflexion sur la vie partagée. Elis Regina et Tom Jobim trouvent de la profondeur dans les images quotidiennes sans établir de hiérarchie entre l’éphémère et le permanent.
song-068	La transformación se anuncia como una llegada colectiva que puede alterar tanto el mundo exterior como la percepción. Jorge Ben convierte una figura esotérica en celebración popular, abierta al juego, el movimiento y la imaginación comunitaria.	Transformation is announced as a collective arrival capable of changing both the outside world and perception. Jorge Ben turns an esoteric figure into popular celebration open to play, movement and communal imagination.	La transformation s’annonce comme arrivée collective capable de modifier le monde extérieur autant que la perception. Jorge Ben transforme une figure ésotérique en célébration populaire ouverte au jeu, au mouvement et à l’imagination commune.
song-069	La memoria no necesita explicarse para conservar su intensidad. Mulatu Astatke deja que una melodía suspendida sugiera distancia, regreso y reconocimiento, situando la tradición etíope dentro de una conversación urbana e internacional.	Memory needs no explanation to retain its intensity. Mulatu Astatke lets a suspended melody suggest distance, return and recognition, placing Ethiopian tradition within an urban and international conversation.	La mémoire n’a pas besoin de s’expliquer pour garder son intensité. Mulatu Astatke laisse une mélodie suspendue suggérer distance, retour et reconnaissance, inscrivant la tradition éthiopienne dans une conversation urbaine et internationale.
song-070	Una afirmación proverbial se convierte en argumento político sobre aquello que ninguna persona puede poseer. Fela Kuti desarrolla esa idea como experiencia colectiva, haciendo que duración, insistencia y baile formen parte del razonamiento.	A proverbial statement becomes a political argument about what no person can own. Fela Kuti develops that idea as a collective experience, making duration, insistence and dance part of the reasoning.	Une formule proverbiale devient argument politique sur ce qu’aucune personne ne peut posséder. Fela Kuti développe cette idée comme expérience collective, faisant de la durée, de l’insistance et de la danse des éléments du raisonnement.
song-071	El consejo de un padre transforma una imagen doméstica en una meditación sobre dignidad y pérdida. Cartola evita el sentimentalismo fácil al reconocer que el cariño no puede impedir el desgaste ni decidir por quien se marcha.	A father’s advice turns a domestic image into a meditation on dignity and loss. Cartola avoids easy sentiment by recognizing that affection can neither prevent erosion nor decide for the person who leaves.	Le conseil d’un père transforme une image domestique en méditation sur la dignité et la perte. Cartola évite le sentimentalisme facile en reconnaissant que l’affection ne peut empêcher l’usure ni décider pour celui qui part.
song-072	La mujer observada no queda reducida a una escena trágica ni a la mirada de quien la recuerda. Joni Mitchell examina las condiciones materiales y emocionales de su aislamiento, dejando abiertas las preguntas que el relato no puede resolver.	The woman observed is reduced neither to a tragic scene nor to the gaze of whoever remembers her. Joni Mitchell examines the material and emotional conditions of her isolation, leaving open the questions the story cannot resolve.	La femme observée n’est réduite ni à une scène tragique ni au regard de celui qui se souvient d’elle. Joni Mitchell examine les conditions matérielles et émotionnelles de son isolement, laissant ouvertes les questions que le récit ne peut résoudre.
song-022	El amor se imagina como una fuerza capaz de atravesar el tiempo sin perder curiosidad. Stevie Wonder rehúye la solemnidad y construye una promesa donde conocimiento, juego y compromiso pertenecen al mismo impulso.	Love is imagined as a force able to travel through time without losing curiosity. Stevie Wonder avoids solemnity and builds a promise in which knowledge, play and commitment belong to the same impulse.	L’amour est imaginé comme une force capable de traverser le temps sans perdre sa curiosité. Stevie Wonder évite la solennité et construit une promesse où connaissance, jeu et engagement appartiennent au même élan.
song-021	La información cotidiana aparece incompleta, vista desde una habitación donde el mundo exterior apenas alcanza a entrar. David Bowie convierte esa distancia en una forma de atención, tan atraída por la superficie como consciente de lo que queda fuera.	Everyday information appears incomplete, seen from a room where the outside world barely enters. David Bowie turns that distance into a form of attention, attracted to surfaces yet aware of what remains beyond them.	L’information quotidienne apparaît incomplète, vue depuis une pièce où le monde extérieur entre à peine. David Bowie transforme cette distance en forme d’attention, attirée par les surfaces tout en sachant ce qui reste au-delà.
song-073	Una masacre deja de ser una cifra cuando recibe nombre, lugar y una voz que exige memoria. Miriam Makeba convierte el duelo en acusación y rechaza la neutralidad ante la violencia del apartheid.	A massacre stops being a statistic once it receives a name, a place and a voice demanding memory. Miriam Makeba turns mourning into accusation and rejects neutrality toward the violence of apartheid.	Un massacre cesse d’être un chiffre lorsqu’il reçoit un nom, un lieu et une voix exigeant la mémoire. Miriam Makeba transforme le deuil en accusation et refuse toute neutralité face à la violence de l’apartheid.
song-074	La promesa de prosperidad urbana se observa desde la experiencia de quien llega buscando una oportunidad. Rubén Blades narra el desencanto sin perder de vista la agencia del personaje ni las estructuras que limitan sus opciones.	The promise of urban prosperity is observed through someone arriving in search of opportunity. Rubén Blades narrates disillusionment without losing sight of the character’s agency or the structures limiting his choices.	La promesse de prospérité urbaine est observée depuis l’expérience de celui qui arrive en quête d’une chance. Rubén Blades raconte la désillusion sans perdre de vue l’initiative du personnage ni les structures qui limitent ses choix.
song-075	La madrugada suspende las obligaciones diurnas y deja espacio para una intimidad que no necesita llegar a una conclusión. Taeko Ohnuki convierte la hora en un estado emocional, entre cercanía, distancia y posibilidad.	The early morning suspends daytime obligations and leaves room for an intimacy that needs no conclusion. Taeko Ohnuki turns the hour into an emotional state poised among closeness, distance and possibility.	L’aube suspend les obligations du jour et laisse place à une intimité qui n’a pas besoin de conclusion. Taeko Ohnuki transforme l’heure en état émotionnel, entre proximité, distance et possibilité.
song-076	La confesión romántica se mantiene ligera sin perder precisión emocional. Michael Jackson ocupa el espacio entre amistad y deseo con una delicadeza que vuelve más reveladoras las dudas que cualquier declaración definitiva.	The romantic confession remains light without losing emotional precision. Michael Jackson inhabits the space between friendship and desire with a delicacy that makes hesitation more revealing than any definitive declaration.	La confession amoureuse reste légère sans perdre sa précision émotionnelle. Michael Jackson habite l’espace entre amitié et désir avec une délicatesse qui rend les hésitations plus révélatrices que toute déclaration définitive.
song-077	La máscara tecnológica no oculta una identidad estable, sino que pregunta quién controla aquello que vemos. Yellow Magic Orchestra sitúa esa inquietud dentro de una cultura cada vez más mediada por pantallas, máquinas e imágenes reproducibles.	The technological mask hides no stable identity, but asks who controls what we see. Yellow Magic Orchestra places that concern within a culture increasingly mediated by screens, machines and reproducible images.	Le masque technologique ne cache aucune identité stable, mais demande qui contrôle ce que nous voyons. Yellow Magic Orchestra inscrit cette inquiétude dans une culture toujours davantage médiatisée par écrans, machines et images reproductibles.
song-078	La ciudad futura se imagina desde el movimiento y la fricción, no desde una superficie perfectamente ordenada. Ryuichi Sakamoto reúne precisión electrónica, percusión y referencias transnacionales para crear un espacio que parece construirse mientras avanza.	The future city is imagined through movement and friction rather than a perfectly ordered surface. Ryuichi Sakamoto brings together electronic precision, percussion and transnational references to create a space that seems to build itself as it moves.	La ville future s’imagine par le mouvement et la friction plutôt que par une surface parfaitement ordonnée. Ryuichi Sakamoto réunit précision électronique, percussion et références transnationales dans un espace qui semble se construire en avançant.
song-079	Una comunidad puede celebrar y examinarse al mismo tiempo. Talking Heads y sus colaboradores convierten el impulso colectivo en una estructura que siempre parece crecer, como si la música descubriera nuevas reglas mientras las ejecuta.	A community can celebrate and examine itself at the same time. Talking Heads and their collaborators turn collective momentum into a structure that always seems to grow, as if the music discovered new rules while performing them.	Une communauté peut célébrer et s’examiner en même temps. Talking Heads et leurs collaborateurs transforment l’élan collectif en structure toujours croissante, comme si la musique découvrait de nouvelles règles en les exécutant.
song-080	La persecución ocurre en un paisaje donde orientación y deseo se vuelven inseparables. The Cure deja que el bosque funcione como lugar real y estado mental, prolongando la búsqueda mucho después de cualquier posible encuentro.	The pursuit unfolds in a landscape where orientation and desire become inseparable. The Cure lets the forest function as both a real place and a mental state, extending the search beyond any possible encounter.	La poursuite se déroule dans un paysage où orientation et désir deviennent inséparables. The Cure laisse la forêt fonctionner comme lieu réel et état mental, prolongeant la recherche bien au-delà de toute rencontre possible.
song-081	La historia latinoamericana se observa desde alturas que unen paisaje, violencia y continuidad cultural. Los Jaivas acercan poesía y rock sin tratar ninguna tradición como adorno, permitiendo que el duelo colectivo conserve escala humana.	Latin American history is viewed from heights joining landscape, violence and cultural continuity. Los Jaivas bring poetry and rock together without treating either tradition as ornament, allowing collective mourning to retain a human scale.	L’histoire latino-américaine est observée depuis des hauteurs reliant paysage, violence et continuité culturelle. Los Jaivas rapprochent poésie et rock sans traiter aucune tradition comme ornement, laissant au deuil collectif une échelle humaine.
song-082	La atracción se mantiene precisamente porque nunca alcanza una forma segura. New Order convierte la incertidumbre afectiva en impulso físico y deja que entusiasmo, dependencia y temor ocupen simultáneamente la pista de baile.	Attraction persists precisely because it never reaches a secure form. New Order turns emotional uncertainty into physical momentum and lets excitement, dependence and fear occupy the dance floor at once.	L’attirance persiste précisément parce qu’elle n’atteint jamais une forme sûre. New Order transforme l’incertitude affective en élan physique et laisse enthousiasme, dépendance et peur occuper simultanément la piste de danse.
song-083	Una composición guardada durante años adquiere el carácter de una conversación que pudo no haber ocurrido. Luis Alberto Spinetta trata la canción como una necesidad anterior a la industria, frágil pero ajena a la prisa.	A composition kept for years takes on the character of a conversation that might never have happened. Luis Alberto Spinetta treats song as a need preceding the industry, fragile yet untouched by urgency.	Une composition conservée pendant des années prend le caractère d’une conversation qui aurait pu ne jamais avoir lieu. Luis Alberto Spinetta traite la chanson comme un besoin antérieur à l’industrie, fragile mais étranger à l’urgence.
song-084	La ciudad costera se transforma en una superficie luminosa donde la precisión no elimina el placer. Tatsuro Yamashita hace que la sofisticación del estudio parezca una extensión natural del verano, el movimiento y la vida urbana.	The coastal city becomes a luminous surface where precision never eliminates pleasure. Tatsuro Yamashita makes studio sophistication feel like a natural extension of summer, movement and urban life.	La ville côtière devient surface lumineuse où la précision n’élimine jamais le plaisir. Tatsuro Yamashita fait de la sophistication du studio une extension naturelle de l’été, du mouvement et de la vie urbaine.
song-085	La memoria de una relación se mezcla con imágenes mediadas por la televisión y el registro doméstico. Charly García entiende que recordar ya implica editar, repetir y mirar desde una distancia que altera lo vivido.	The memory of a relationship mixes with images mediated by television and home recording. Charly García understands that remembering already means editing, replaying and looking from a distance that changes what was lived.	La mémoire d’une relation se mêle aux images médiatisées par la télévision et l’enregistrement domestique. Charly García comprend que se souvenir signifie déjà monter, répéter et regarder depuis une distance qui transforme le vécu.
song-086	Un personaje del barrio se define por sus decisiones, pero también por el entorno que limita cada salida posible. Héctor Lavoe narra sin absolver ni condenar desde lejos, dejando que el retrato conserve contradicción, humor y tragedia.	A neighborhood character is defined by his choices and by the surroundings limiting every possible exit. Héctor Lavoe narrates without absolving or condemning from afar, allowing the portrait to retain contradiction, humor and tragedy.	Un personnage du quartier se définit par ses choix autant que par l’environnement qui limite chaque issue possible. Héctor Lavoe raconte sans absoudre ni condamner de loin, laissant au portrait sa contradiction, son humour et sa tragédie.
song-087	La figura admirada encarna una autonomía económica, estética y cotidiana que el narrador observa con asombro. William Onyeabor celebra esa independencia sin convertirla en excepción exótica, situándola en el centro de una modernidad africana propia.	The admired figure embodies economic, aesthetic and everyday autonomy that the narrator regards with wonder. William Onyeabor celebrates that independence without turning it into an exotic exception, placing it at the center of an African modernity on its own terms.	La figure admirée incarne une autonomie économique, esthétique et quotidienne que le narrateur observe avec étonnement. William Onyeabor célèbre cette indépendance sans en faire une exception exotique, la plaçant au centre d’une modernité africaine propre.
song-028	La relación entre madre e hijo aparece atravesada por miedo, cuidado y una imaginación que busca reparar lo irreparable. Kate Bush aborda el duelo desde una perspectiva fantástica sin restarle peso a la pérdida concreta.	The relationship between mother and son is crossed by fear, care and an imagination seeking to repair the irreparable. Kate Bush approaches grief through fantasy without reducing the weight of concrete loss.	La relation entre mère et fils est traversée par la peur, le soin et une imagination cherchant à réparer l’irréparable. Kate Bush aborde le deuil par le fantastique sans diminuer le poids de la perte concrète.
song-029	El deseo se expresa mediante una hipótesis que altera las posiciones habituales dentro de una relación. Prince imagina otra distribución de vulnerabilidad, poder y cuidado, haciendo que la fantasía revele tanto al narrador como a la persona deseada.	Desire is expressed through a hypothesis that rearranges the usual positions within a relationship. Prince imagines another distribution of vulnerability, power and care, allowing fantasy to reveal both narrator and desired person.	Le désir s’exprime par une hypothèse qui redistribue les positions habituelles dans une relation. Prince imagine un autre partage de la vulnérabilité, du pouvoir et du soin, laissant la fantaisie révéler le narrateur autant que la personne désirée.
song-088	Después del anochecer aparecen trabajo, peligro, deseo y celebración, nunca un simple decorado. Joe Arroyo reúne esas experiencias en un relato colectivo donde la vida caribeña conserva tanto intensidad como memoria.	Night appears as a territory of work, danger, desire and celebration rather than mere scenery. Joe Arroyo gathers those experiences into a collective story where Caribbean life retains intensity and memory.	La nuit apparaît comme territoire de travail, de danger, de désir et de fête plutôt que comme simple décor. Joe Arroyo rassemble ces expériences dans un récit collectif où la vie caribéenne garde son intensité et sa mémoire.
song-089	La cultura popular se convierte en un campo de disputa sobre quién representa la realidad y quién obtiene beneficio de ella. Public Enemy responde con una obra que entiende escuchar, mirar y actuar como partes del mismo conflicto.	Popular culture becomes a contested field over who represents reality and who profits from it. Public Enemy responds with a work that treats listening, watching and acting as parts of the same conflict.	La culture populaire devient un terrain disputé autour de ceux qui représentent le réel et de ceux qui en tirent profit. Public Enemy répond par une œuvre où écouter, regarder et agir appartiennent au même conflit.
song-090	El lenguaje amoroso se vuelve textura antes de llegar a una explicación. Cocteau Twins permiten que la emoción sea comprendida por intensidad, color y movimiento, sin exigir que cada palabra entregue un significado estable.	The language of love becomes texture before it reaches explanation. Cocteau Twins allow emotion to be understood through intensity, color and movement without requiring every word to deliver a stable meaning.	Le langage amoureux devient texture avant d’atteindre l’explication. Cocteau Twins laissent l’émotion se comprendre par l’intensité, la couleur et le mouvement, sans exiger de chaque mot un sens stable.
song-091	La petición amorosa adopta el carácter de una celebración pública donde vulnerabilidad y baile pueden coexistir. Juan Luis Guerra abre la bachata hacia una escala amplia sin perder la cercanía de una voz que todavía espera respuesta.	The romantic request takes on the character of a public celebration where vulnerability and dance can coexist. Juan Luis Guerra opens bachata toward a broad scale without losing the closeness of a voice still awaiting an answer.	La demande amoureuse prend le caractère d’une fête publique où vulnérabilité et danse peuvent coexister. Juan Luis Guerra ouvre la bachata à une grande échelle sans perdre la proximité d’une voix qui attend encore une réponse.
song-035	La promesa de conexión se enfrenta a una ciudad que vuelve difícil sostenerla. Massive Attack construye una emoción enorme sin ofrecer una salida segura, haciendo que esperanza y desorientación avancen juntas.	The promise of connection faces a city that makes it difficult to sustain. Massive Attack builds an enormous emotion without offering a safe exit, allowing hope and disorientation to move together.	La promesse de connexion affronte une ville qui la rend difficile à maintenir. Massive Attack construit une émotion immense sans offrir d’issue sûre, laissant espoir et désorientation avancer ensemble.
song-092	La cercanía emocional parece llegar desde detrás de una superficie que nunca termina de abrirse. My Bloody Valentine convierte esa resistencia en parte del deseo, como si acercarse implicara aceptar también la distorsión y la distancia.	Emotional closeness seems to arrive from behind a surface that never fully opens. My Bloody Valentine makes that resistance part of desire, as if approaching meant accepting distortion and distance as well.	La proximité émotionnelle semble venir de derrière une surface qui ne s’ouvre jamais complètement. My Bloody Valentine fait de cette résistance une part du désir, comme si s’approcher impliquait d’accepter aussi distorsion et distance.
song-093	El recuerdo de la infancia no aparece como relato completo, sino como una sensación que vuelve sin avisar. Aphex Twin deja que familiaridad y extrañeza ocupen el mismo espacio, evitando que la nostalgia se vuelva cómoda.	Childhood memory appears not as a complete story, but as a sensation returning without warning. Aphex Twin lets familiarity and strangeness occupy the same space, preventing nostalgia from becoming comfortable.	Le souvenir d’enfance n’apparaît pas comme récit complet, mais comme sensation revenant sans prévenir. Aphex Twin laisse familiarité et étrangeté occuper le même espace, empêchant la nostalgie de devenir confortable.
song-094	La ausencia se convierte en una forma de presencia mantenida por la voz y la memoria. Cesária Évora canta la distancia sin teatralizarla, haciendo que la saudade sea experiencia concreta antes que emblema cultural.	Absence becomes a form of presence sustained by voice and memory. Cesária Évora sings distance without theatricalizing it, making saudade a concrete experience before a cultural emblem.	L’absence devient forme de présence soutenue par la voix et la mémoire. Cesária Évora chante la distance sans la théâtraliser, faisant de la saudade une expérience concrète avant d’être un emblème culturel.
song-095	El amor adulto se expresa como atención continua y no como una sucesión de grandes declaraciones. Sade encuentra intensidad en la confianza, el cuidado y la disposición a permanecer cuando la novedad ya no basta.	Adult love is expressed as sustained attention rather than a succession of grand declarations. Sade finds intensity in trust, care and the willingness to remain once novelty is no longer enough.	L’amour adulte s’exprime comme attention continue plutôt que comme succession de grandes déclarations. Sade trouve l’intensité dans la confiance, le soin et la volonté de rester lorsque la nouveauté ne suffit plus.
song-096	La intimidad se sostiene mediante una conversación en la que ninguna voz necesita imponerse. A Tribe Called Quest convierte la seducción en escucha mutua, equilibrio y espacio, alejándola tanto del alarde como de la prisa.	Intimacy is sustained through a conversation in which no voice needs to dominate. A Tribe Called Quest turns seduction into mutual listening, balance and space, moving it away from both boasting and haste.	L’intimité se maintient par une conversation où aucune voix n’a besoin de s’imposer. A Tribe Called Quest transforme la séduction en écoute mutuelle, équilibre et espace, loin de la vantardise comme de la précipitation.
song-097	La despedida se imagina con la elegancia de quien sabe que una forma de vida está terminando. Blur observa la transformación personal y cultural sin decidir si el futuro será liberación, pérdida o ambas cosas.	Farewell is imagined with the elegance of someone who knows a way of life is ending. Blur observes personal and cultural transformation without deciding whether the future will be liberation, loss or both.	L’adieu s’imagine avec l’élégance de celui qui sait qu’une manière de vivre se termine. Blur observe la transformation personnelle et culturelle sans décider si l’avenir sera libération, perte ou les deux.
song-098	El pasado del narrador no se presenta como prueba de autenticidad, sino como material que todavía organiza su pensamiento. Nas convierte el recuerdo local en una cartografía moral donde cada detalle modifica el presente.	The narrator’s past is presented not as proof of authenticity, but as material still organizing his thought. Nas turns local memory into a moral map where every detail changes the present.	Le passé du narrateur n’est pas présenté comme preuve d’authenticité, mais comme matière organisant encore sa pensée. Nas transforme la mémoire locale en cartographie morale où chaque détail modifie le présent.
song-099	La ambición se formula antes de que el reconocimiento público la vuelva una historia conocida. Oasis conserva aquí la urgencia de una banda que imagina su lugar en el mundo y todavía debe convencer a otros de que existe.	Ambition is formulated before public recognition turns it into a familiar story. Oasis retains the urgency of a band imagining its place in the world and still needing to convince others that it exists.	L’ambition se formule avant que la reconnaissance publique n’en fasse une histoire connue. Oasis garde l’urgence d’un groupe qui imagine sa place dans le monde et doit encore convaincre les autres de son existence.
song-100	La decisión de marcharse no elimina el vínculo ni ofrece una identidad nueva de inmediato. Portishead habita ese intervalo con una honestidad que permite escuchar autonomía, miedo y cansancio sin ordenarlos en una moraleja.	The decision to leave neither erases the bond nor immediately offers a new identity. Portishead inhabits that interval with an honesty that lets autonomy, fear and exhaustion be heard without arranging them into a moral.	La décision de partir n’efface pas le lien et n’offre pas immédiatement une nouvelle identité. Portishead habite cet intervalle avec une honnêteté qui laisse entendre autonomie, peur et épuisement sans les ordonner en morale.
song-101	El cuerpo femenino se presenta como territorio propio frente a las expectativas que buscan definirlo desde afuera. Aterciopelados combina humor y confrontación para desmontar la cortesía con la que suele disfrazarse el control.	The female body is presented as its own territory against expectations seeking to define it from outside. Aterciopelados combines humor and confrontation to dismantle the politeness in which control often disguises itself.	Le corps féminin se présente comme territoire propre face aux attentes qui cherchent à le définir de l’extérieur. Aterciopelados associe humour et confrontation pour démonter la politesse sous laquelle le contrôle se déguise souvent.
song-102	El tiempo extendido permite que una estación deje de ser medida y se vuelva entorno. Fishmans construye una experiencia donde viaje, repetición y cambio gradual importan más que cualquier destino claramente señalado.	Extended time allows a season to stop being a measure and become an environment. Fishmans builds an experience where travel, repetition and gradual change matter more than any clearly marked destination.	Le temps étendu permet à une saison de cesser d’être mesure pour devenir environnement. Fishmans construit une expérience où voyage, répétition et changement progressif comptent davantage que toute destination clairement indiquée.
song-033	La intimidad de una canción conocida cambia al ser compartida frente a un público silencioso. Soda Stereo convierte la interpretación en memoria viva, consciente de que cada pausa ya contiene la historia de quienes la escuchan.	The intimacy of a familiar song changes when shared before a silent audience. Soda Stereo turns performance into living memory, aware that every pause already contains the history of those listening.	L’intimité d’une chanson connue change lorsqu’elle est partagée devant un public silencieux. Soda Stereo transforme l’interprétation en mémoire vivante, consciente que chaque pause contient déjà l’histoire de ceux qui écoutent.
song-103	Una muestra reconocible es tratada como clima, personaje y material que puede desmontarse. Missy Elliott y Timbaland imaginan el futuro no mediante una limpieza tecnológica, sino reorganizando fragmentos del pasado hasta volverlos extraños.	A recognizable sample is treated as weather, character and material that can be dismantled. Missy Elliott and Timbaland imagine the future not through technological cleanliness, but by rearranging fragments of the past until they become strange.	Un échantillon reconnaissable devient climat, personnage et matière à démonter. Missy Elliott et Timbaland imaginent l’avenir non par une propreté technologique, mais en réorganisant des fragments du passé jusqu’à les rendre étranges.
song-104	La sofisticación no exige ocupar todo el espacio disponible. Air imagina el french touch como una experiencia de suspensión, donde el lujo procede de la paciencia, el detalle y aquello que permanece insinuado.	Sophistication does not require filling every available space. Air imagines French touch as an experience of suspension where luxury comes from patience, detail and what remains only suggested.	La sophistication n’exige pas d’occuper tout l’espace disponible. Air imagine la french touch comme expérience de suspension où le luxe vient de la patience, du détail et de ce qui reste suggéré.
song-105	El amor juvenil se toma en serio sin aislarse del ritmo acelerado de la vida cotidiana. Hikaru Utada encuentra una voz capaz de sonar cercana y moderna a la vez, cambiando las posibilidades del pop japonés de su época.	Young love is taken seriously without being isolated from the accelerated rhythm of everyday life. Hikaru Utada finds a voice able to sound intimate and modern at once, changing the possibilities of Japanese pop in her era.	L’amour adolescent est pris au sérieux sans être séparé du rythme accéléré du quotidien. Hikaru Utada trouve une voix à la fois proche et moderne, transformant les possibilités de la pop japonaise de son époque.
song-106	La ruptura se examina sin repartir inocencia y culpa de manera conveniente. Lauryn Hill sostiene el derecho a señalar el daño mientras reconoce la dificultad de abandonar una relación que también formó parte de su identidad.	The breakup is examined without distributing innocence and blame conveniently. Lauryn Hill maintains the right to name harm while recognizing the difficulty of leaving a relationship that also shaped her identity.	La rupture est examinée sans distribuer commodément innocence et faute. Lauryn Hill maintient le droit de nommer le tort tout en reconnaissant la difficulté de quitter une relation qui a aussi formé son identité.
song-107	La memoria familiar avanza mediante voces que corrigen, exageran y completan el relato. Outkast convierte la narración en un espacio comunitario donde el humor no cancela la violencia y el detalle impide la abstracción.	Family memory moves through voices that correct, exaggerate and complete the story. Outkast turns narration into a communal space where humor does not cancel violence and detail prevents abstraction.	La mémoire familiale avance par des voix qui corrigent, exagèrent et complètent le récit. Outkast transforme la narration en espace communautaire où l’humour n’annule pas la violence et où le détail empêche l’abstraction.
song-108	El desencanto se presenta con la escala de una ceremonia, como si la cultura que prometió libertad debiera enfrentar su propio agotamiento. Pulp convierte la resaca generacional en espectáculo sin confundir espectáculo con consuelo.	Disillusionment is presented on the scale of a ceremony, as if the culture that promised freedom had to face its own exhaustion. Pulp turns a generational hangover into spectacle without confusing spectacle with consolation.	Le désenchantement prend l’échelle d’une cérémonie, comme si la culture ayant promis la liberté devait affronter son propre épuisement. Pulp transforme la gueule de bois générationnelle en spectacle sans confondre spectacle et consolation.
song-109	La casa conserva la presencia de alguien ausente mediante objetos, rutinas y pequeños ruidos. Shakira observa el duelo amoroso en su dimensión doméstica, allí donde ninguna gran declaración puede evitar el regreso de la memoria.	The house preserves an absent person’s presence through objects, routines and small noises. Shakira observes romantic grief in its domestic dimension, where no grand declaration can prevent memory from returning.	La maison conserve la présence d’un absent par les objets, les habitudes et les petits bruits. Shakira observe le deuil amoureux dans sa dimension domestique, là où aucune grande déclaration ne peut empêcher le retour de la mémoire.
song-110	Un encuentro efímero adquiere la claridad de algo que siempre había estado esperando ser descubierto. Stardust resume la promesa del french touch en una idea generosa, donde repetición, memoria disco y placer colectivo se vuelven inseparables.	A fleeting encounter gains the clarity of something that had always waited to be discovered. Stardust condenses the promise of French touch into a generous idea where repetition, disco memory and collective pleasure become inseparable.	Une rencontre éphémère acquiert la clarté de quelque chose qui attendait depuis toujours d’être découvert. Stardust résume la promesse de la french touch dans une idée généreuse où répétition, mémoire disco et plaisir collectif deviennent inséparables.
song-038	La muerte se aproxima desde el deseo y el juego, sin perder por ello su peso ritual. Café Tacvba reúne tradición popular e imaginación contemporánea para hablar de intimidad con una libertad poco solemne.	Death approaches through desire and play without losing its ritual weight. Café Tacvba brings together popular tradition and contemporary imagination to speak about intimacy with an unusually unsentimental freedom.	La mort s’approche par le désir et le jeu sans perdre son poids rituel. Café Tacvba réunit tradition populaire et imagination contemporaine pour parler d’intimité avec une liberté rarement solennelle.
song-111	La prohibición amorosa no elimina el deseo, sino que lo obliga a circular mediante señales y silencios. Gustavo Cerati convierte la distancia en una forma de intensidad donde cada restricción aumenta aquello que intenta contener.	Romantic prohibition does not eliminate desire, but forces it to circulate through signs and silences. Gustavo Cerati turns distance into a form of intensity where every restriction enlarges what it tries to contain.	L’interdit amoureux n’élimine pas le désir, mais l’oblige à circuler par signes et silences. Gustavo Cerati transforme la distance en forme d’intensité où chaque restriction amplifie ce qu’elle tente de contenir.
song-112	La amenaza del fin del mundo se recibe con humor negro y una calma que vuelve más inquietante la escena. MF DOOM construye autoridad sin confesión directa, dejando que personaje, lenguaje y producción se protejan mutuamente.	The threat of the world ending is met with black humor and a calm that makes the scene more unsettling. MF DOOM builds authority without direct confession, allowing character, language and production to protect one another.	La menace de la fin du monde est accueillie avec humour noir et un calme qui rend la scène plus inquiétante. MF DOOM construit son autorité sans confession directe, laissant personnage, langage et production se protéger mutuellement.
